Date,Datasource,Campaign,Clicks,Impressions
09.02.2019,Google Adwords,New General Campaign - MAL - Mobile,42,786
09.02.2019,Google Adwords,New General Campaign - NEL - Desktop,4,116
09.02.2019,Google Adwords,New General Campaign - NEL - Mobile,6,78
09.02.2019,Google Adwords,New General Campaign - NOR - Desktop,2,98
09.02.2019,Google Adwords,New General Campaign - NOR - Mobile,3,116
09.02.2019,Google Adwords,New General Campaign - NZE - Mobile,1,18
09.02.2019,Google Adwords,New General Campaign - OMA - Desktop,1,38
09.02.2019,Google Adwords,New General Campaign - OMA - Mobile,13,116
09.02.2019,Google Adwords,New General Campaign - POL - Desktop,7,420
09.02.2019,Google Adwords,New General Campaign - POL - Mobile,11,253
09.02.2019,Google Adwords,New General Campaign - POR - Desktop,3,116
09.02.2019,Google Adwords,New General Campaign - POR - Mobile,1,638
09.02.2019,Google Adwords,New General Campaign - Rest - Desktop,76,1573
09.02.2019,Google Adwords,New General Campaign - Rest - Mobile,135,1523
09.02.2019,Google Adwords,New General Campaign - ROM - Desktop,16,510
09.02.2019,Google Adwords,New General Campaign - ROM - Mobile,22,364
09.02.2019,Google Adwords,New General Campaign - RUS - Desktop,2,471
09.02.2019,Google Adwords,New General Campaign - RUS - Mobile,8,209
09.02.2019,Google Adwords,New General Campaign - SAU - Desktop,14,460
09.02.2019,Google Adwords,New General Campaign - SAU - Mobile,39,587
09.02.2019,Google Adwords,New General Campaign - SKO - Desktop,2,92
09.02.2019,Google Adwords,New General Campaign - SKO - Mobile,1,5
09.02.2019,Google Adwords,New General Campaign - SLO - Desktop,2,156
09.02.2019,Google Adwords,New General Campaign - SLO - Mobile,2,50
09.02.2019,Google Adwords,New General Campaign - SWE - Desktop,12,154
09.02.2019,Google Adwords,New General Campaign - SWE - Mobile,3,215
09.02.2019,Google Adwords,New General Campaign - TAW - Desktop,3,256
09.02.2019,Google Adwords,New General Campaign - TAW - Mobile,2,76
09.02.2019,Google Adwords,New General Campaign - UAE - Desktop,3,217
09.02.2019,Google Adwords,New General Campaign - UAE - Mobile,24,322
09.02.2019,Google Adwords,New General Campaign - UK - Desktop,35,1354
09.02.2019,Google Adwords,New General Campaign - UK - Mobile,32,558
09.02.2019,Google Adwords,New General Campaign - USA - Desktop,39,1380
09.02.2019,Google Adwords,New General Campaign - USA - Mobile,60,1906
09.02.2019,Google Adwords,YouTube TrueView - Prio 1 - Views,1,306
09.02.2019,Google Analytics,Ace of Hearts - Universal App - Android,98,2423
09.02.2019,Google Analytics,Ace of Hearts - Universal App - iOs,93,22362
09.02.2019,Google Analytics,B2B - Leads,11,668
09.02.2019,Google Analytics,GDN MSK - Push New,76,5544
09.02.2019,Google Analytics,GDN - Pediatric Push,4,1560
09.02.2019,Google Analytics,GDN Prospecting - App - Prio 1,17,9155
09.02.2019,Google Analytics,GDN Prospecting - App - Prio 2,525,36316
09.02.2019,Google Analytics,GDN Prospecting - Desktop - India,138,83141
09.02.2019,Google Analytics,GDN Prospecting - Desktop - Prio 2,123,116988
09.02.2019,Google Analytics,GDN Prospecting - Desktop - Prio 3,234,147314
09.02.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 1,13,3281
09.02.2019,Google Analytics,GDN Prospecting - Interstitials - Prio 2,173,58952
09.02.2019,Google Analytics,GDN Prospecting - Mobile - Prio 1,2,265
09.02.2019,Google Analytics,GDN Prospecting - Mobile - Prio 2,178,53915
09.02.2019,Google Analytics,GDN - Right Heart Push New,7,2409
09.02.2019,Google Analytics,GDN RMKT - App - Prio 1,15,2704
09.02.2019,Google Analytics,GDN RMKT - App - Prio 2,45,6154
09.02.2019,Google Analytics,GDN RMKT - Desktop - India,8,2299
09.02.2019,Google Analytics,GDN RMKT - Desktop - Prio 1,9,2808
09.02.2019,Google Analytics,GDN RMKT - Desktop - Prio 2,11,4596
09.02.2019,Google Analytics,GDN RMKT - Desktop - Prio 3,18,5306
09.02.2019,Google Analytics,GDN RMKT - Interstitials - Prio 1,11,1182
09.02.2019,Google Analytics,GDN RMKT - Interstitials - Prio 2,43,4446
09.02.2019,Google Analytics,GDN RMKT - Mobile - Prio 1,29,2765
09.02.2019,Google Analytics,GDN RMKT - Mobile - Prio 2,53,7335
09.02.2019,Google Analytics,GDN - Smart Display - Prio 1,28,3441
09.02.2019,Google Analytics,GDN Vascular - Push,68,3570
09.02.2019,Google Analytics,New General Campaign - Africa - Desktop,7,281
09.02.2019,Google Analytics,New General Campaign - Africa - Mobile,49,748
09.02.2019,Google Analytics,New General Campaign - Arab - Desktop,3,82
09.02.2019,Google Analytics,New General Campaign - Arab - Mobile,13,113
09.02.2019,Google Analytics,New General Campaign - Asia - Desktop,4,84
09.02.2019,Google Analytics,New General Campaign - Asia - Mobile,5,73
09.02.2019,Google Analytics,New General Campaign - AUS - Desktop,14,651
09.02.2019,Google Analytics,New General Campaign - AUS - Mobile,19,612
09.02.2019,Google Analytics,New General Campaign - AUT - Desktop,11,558
09.02.2019,Google Analytics,New General Campaign - AUT - Mobile,18,511
09.02.2019,Google Analytics,New General Campaign - BEL - Desktop,2,83
09.02.2019,Google Analytics,New General Campaign - BEL - Mobile,4,56
09.02.2019,Google Analytics,New General Campaign - BUL - Desktop,12,158
09.02.2019,Google Analytics,New General Campaign - BUL - Mobile,9,152
09.02.2019,Google Analytics,New General Campaign - CAN - Desktop,7,482
09.02.2019,Google Analytics,New General Campaign - CAN - Mobile,26,1006
09.02.2019,Google Analytics,New General Campaign - CH - Desktop,4,149
09.02.2019,Google Analytics,New General Campaign - CH - Mobile,2,80
09.02.2019,Google Analytics,New General Campaign - CRO - Desktop,4,121
09.02.2019,Google Analytics,New General Campaign - CRO - Mobile,3,206
09.02.2019,Google Analytics,New General Campaign - CZE - Desktop,8,238
09.02.2019,Google Analytics,New General Campaign - DEN - Desktop,2,74
09.02.2019,Google Analytics,New General Campaign - ESP - Desktop,11,307
09.02.2019,Google Analytics,New General Campaign - ESP - Mobile,12,345
09.02.2019,Google Analytics,New General Campaign - Europe - Desktop,59,1572
09.02.2019,Google Analytics,New General Campaign - Europe - Mobile,67,1004
09.02.2019,Google Analytics,New General Campaign - FIN - Desktop,1,158
09.02.2019,Google Analytics,New General Campaign - FIN - Mobile,1,76
09.02.2019,Google Analytics,New General Campaign - FRA - Desktop,14,421
09.02.2019,Google Analytics,New General Campaign - FRA - Mobile,12,242
09.02.2019,Google Analytics,New General Campaign - GER - Desktop,39,1563
09.02.2019,Google Analytics,New General Campaign - GER - Mobile,68,1283
09.02.2019,Google Analytics,New General Campaign - GRE - Desktop,11,292
09.02.2019,Google Analytics,New General Campaign - GRE - Mobile,15,248
09.02.2019,Google Analytics,New General Campaign - HKG - Desktop,5,85
09.02.2019,Google Analytics,New General Campaign - HKG - Mobile,2,54
09.02.2019,Google Analytics,New General Campaign - HUN - Desktop,7,103
09.02.2019,Google Analytics,New General Campaign - HUN - Mobile,6,104
09.02.2019,Google Analytics,New General Campaign - IND - Desktop,85,1746
09.02.2019,Google Analytics,New General Campaign - IND - Mobile,429,3965
09.02.2019,Google Analytics,New General Campaign - IRE - Desktop,2,56
09.02.2019,Google Analytics,New General Campaign - IRE - Mobile,4,150
09.02.2019,Google Analytics,New General Campaign - ISR - Desktop,3,127
09.02.2019,Google Analytics,New General Campaign - ISR - Mobile,1,92
09.02.2019,Google Analytics,New General Campaign - ITA - Desktop,36,1453
09.02.2019,Google Analytics,New General Campaign - ITA - Mobile,49,786
09.02.2019,Google Analytics,New General Campaign - JPN - Desktop,1,50
09.02.2019,Google Analytics,New General Campaign - Latin - Desktop,29,1012
09.02.2019,Google Analytics,New General Campaign - Latin - Mobile,21,469
09.02.2019,Google Analytics,New General Campaign - MAL - Desktop,4,189
09.02.2019,Google Analytics,New General Campaign - MAL - Mobile,42,786
09.02.2019,Google Analytics,New General Campaign - NEL - Desktop,4,116
09.02.2019,Google Analytics,New General Campaign - NEL - Mobile,6,78
09.02.2019,Google Analytics,New General Campaign - NOR - Desktop,2,98
09.02.2019,Google Analytics,New General Campaign - NOR - Mobile,3,116
09.02.2019,Google Analytics,New General Campaign - NZE - Mobile,1,18
09.02.2019,Google Analytics,New General Campaign - OMA - Desktop,1,38
09.02.2019,Google Analytics,New General Campaign - OMA - Mobile,13,116
09.02.2019,Google Analytics,New General Campaign - POL - Desktop,7,420
09.02.2019,Google Analytics,New General Campaign - POL - Mobile,11,253
09.02.2019,Google Analytics,New General Campaign - POR - Desktop,3,116
09.02.2019,Google Analytics,New General Campaign - POR - Mobile,1,638
09.02.2019,Google Analytics,New General Campaign - Rest - Desktop,76,1573
09.02.2019,Google Analytics,New General Campaign - Rest - Mobile,135,1523
09.02.2019,Google Analytics,New General Campaign - ROM - Desktop,16,510
09.02.2019,Google Analytics,New General Campaign - ROM - Mobile,22,364
09.02.2019,Google Analytics,New General Campaign - RUS - Desktop,2,471
09.02.2019,Google Analytics,New General Campaign - RUS - Mobile,8,209
09.02.2019,Google Analytics,New General Campaign - SAU - Desktop,14,460
09.02.2019,Google Analytics,New General Campaign - SAU - Mobile,39,587
09.02.2019,Google Analytics,New General Campaign - SKO - Desktop,2,92
09.02.2019,Google Analytics,New General Campaign - SKO - Mobile,1,5
09.02.2019,Google Analytics,New General Campaign - SLO - Desktop,2,156
09.02.2019,Google Analytics,New General Campaign - SLO - Mobile,2,50
09.02.2019,Google Analytics,New General Campaign - SWE - Desktop,12,154
09.02.2019,Google Analytics,New General Campaign - SWE - Mobile,3,215
09.02.2019,Google Analytics,New General Campaign - TAW - Desktop,3,256
09.02.2019,Google Analytics,New General Campaign - TAW - Mobile,2,76
09.02.2019,Google Analytics,New General Campaign - UAE - Desktop,3,217
09.02.2019,Google Analytics,New General Campaign - UAE - Mobile,24,322
09.02.2019,Google Analytics,New General Campaign - UK - Desktop,35,1354
09.02.2019,Google Analytics,New General Campaign - UK - Mobile,32,558
09.02.2019,Google Analytics,New General Campaign - USA - Desktop,39,1380
09.02.2019,Google Analytics,New General Campaign - USA - Mobile,60,1906
09.02.2019,Google Analytics,YouTube TrueView - Prio 1 - Views,1,306
09.02.2019,Mailchimp,Funnel 169 - Abdominal BachelorClass- #3,14,
09.02.2019,Mailchimp,Funnel 169 - Echo Masterclass - #3,5,
09.02.2019,Mailchimp,Funnel 169 - Emergency BachelorClass- #3,1,
09.02.2019,Mailchimp,Funnel 169 - IU FocusClass - #3,4,
09.02.2019,Mailchimp,Funnel 169 - IU FocusClass - #3 (-70%),1,
09.02.2019,Mailchimp,Funnel 169 - Musculoskeletal BachelorClass- #3,2,
09.02.2019,Mailchimp,Funnel 169 - Pediatric BachelorClass  - #3,3,
09.02.2019,Mailchimp,Funnel 169 - Right Heart MasterClass - #3,2,
09.02.2019,Mailchimp,Funnel 169 - Speckle Tracking Masterclass - #3,2,
09.02.2019,Mailchimp,Funnel 169 - TEE MasterClass - #3,3,
09.02.2019,Mailchimp,Funnel 169 - Vascular Lower Extremity BachelorClass - #3,2,
10.02.2019,Facebook Ads,60 Second 08022019,688,28112
10.02.2019,Facebook Ads,Ace of Hearts Installs,563,30319
10.02.2019,Facebook Ads,Lead Generation,1718,131853
10.02.2019,Facebook Ads,Like Ads,237,1573
10.02.2019,Google Adwords,B2B - Leads,10,514
10.02.2019,Google Adwords,GDN MSK - Push New,17,1555
10.02.2019,Google Adwords,GDN - Pediatric Push,2,2558
10.02.2019,Google Adwords,GDN Prospecting - App - Prio 1,26,11775
10.02.2019,Google Adwords,GDN Prospecting - App - Prio 2,293,28260
10.02.2019,Google Adwords,GDN Prospecting - Desktop - India,53,36492
10.02.2019,Google Adwords,GDN Prospecting - Desktop - Prio 1,1,146
10.02.2019,Google Adwords,GDN Prospecting - Desktop - Prio 2,158,172542
10.02.2019,Google Adwords,GDN Prospecting - Desktop - Prio 3,294,164382
10.02.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 1,11,5581
10.02.2019,Google Adwords,GDN Prospecting - Interstitials - Prio 2,138,59430
10.02.2019,Google Adwords,GDN Prospecting - Mobile - Prio 1,6,410
10.02.2019,Google Adwords,GDN Prospecting - Mobile - Prio 2,134,42100
10.02.2019,Google Adwords,GDN - Right Heart Push New,41,2198
10.02.2019,Google Adwords,GDN RMKT - App - Prio 1,17,2318
10.02.2019,Google Adwords,GDN RMKT - App - Prio 2,63,8132
10.02.2019,Google Adwords,GDN RMKT - Desktop - India,6,1577
10.02.2019,Google Adwords,GDN RMKT - Desktop - Prio 1,11,2957
10.02.2019,Google Adwords,GDN RMKT - Desktop - Prio 2,16,4921
10.02.2019,Google Adwords,GDN RMKT - Desktop - Prio 3,14,4966
10.02.2019,Google Adwords,GDN RMKT - Interstitials - Prio 1,6,846
10.02.2019,Google Adwords,GDN RMKT - Interstitials - Prio 2,28,3649
10.02.2019,Google Adwords,GDN RMKT - Mobile - Prio 1,25,3669
10.02.2019,Google Adwords,GDN RMKT - Mobile - Prio 2,85,8286
10.02.2019,Google Adwords,GDN - Smart Display - Prio 1,42,4827
10.02.2019,Google Adwords,GDN Vascular - Push,75,4715
10.02.2019,Google Adwords,New General Campaign - Africa - Desktop,23,383
10.02.2019,Google Adwords,New General Campaign - Africa - Mobile,34,751
10.02.2019,Google Adwords,New General Campaign - Arab - Desktop,2,145
10.02.2019,Google Adwords,New General Campaign - Arab - Mobile,7,88
10.02.2019,Google Adwords,New General Campaign - Asia - Desktop,5,73
10.02.2019,Google Adwords,New General Campaign - Asia - Mobile,3,80
10.02.2019,Google Adwords,New General Campaign - AUS - Desktop,18,846
10.02.2019,Google Adwords,New General Campaign - AUS - Mobile,24,773
10.02.2019,Google Adwords,New General Campaign - AUT - Desktop,13,332
10.02.2019,Google Adwords,New General Campaign - AUT - Mobile,24,538
10.02.2019,Google Adwords,New General Campaign - BEL - Desktop,7,142
10.02.2019,Google Adwords,New General Campaign - BEL - Mobile,2,55
10.02.2019,Google Adwords,New General Campaign - BUL - Desktop,10,180
10.02.2019,Google Adwords,New General Campaign - BUL - Mobile,8,150
10.02.2019,Google Adwords,New General Campaign - CAN - Desktop,5,446
10.02.2019,Google Adwords,New General Campaign - CAN - Mobile,28,1178
10.02.2019,Google Adwords,New General Campaign - CH - Desktop,6,172
10.02.2019,Google Adwords,New General Campaign - CH - Mobile,1,94
10.02.2019,Google Adwords,New General Campaign - CRO - Desktop,6,117
10.02.2019,Google Adwords,New General Campaign - CRO - Mobile,9,231
10.02.2019,Google Adwords,New General Campaign - CZE - Desktop,7,278
10.02.2019,Google Adwords,New General Campaign - CZE - Mobile,5,109
10.02.2019,Google Adwords,New General Campaign - DEN - Desktop,2,137
10.02.2019,Google Adwords,New General Campaign - DEN - Mobile,2,73
10.02.2019,Google Adwords,New General Campaign - ESP - Desktop,14,532
10.02.2019,Google Adwords,New General Campaign - ESP - Mobile,19,483
10.02.2019,Google Adwords,New General Campaign - Europe - Desktop,59,1558
10.02.2019,Google Adwords,New General Campaign - Europe - Mobile,52,1001
10.02.2019,Google Adwords,New General Campaign - FIN - Desktop,4,171
10.02.2019,Google Adwords,New General Campaign - FIN - Mobile,2,89
10.02.2019,Google Adwords,New General Campaign - FRA - Desktop,18,571
10.02.2019,Google Adwords,New General Campaign - FRA - Mobile,23,386
10.02.2019,Google Adwords,New General Campaign - GER - Desktop,63,2528
10.02.2019,Google Adwords,New General Campaign - GER - Mobile,76,1476
10.02.2019,Google Adwords,New General Campaign - GRE - Desktop,7,322
10.02.2019,Google Adwords,New General Campaign - GRE - Mobile,9,249
10.02.2019,Google Adwords,New General Campaign - HKG - Desktop,2,114
10.02.2019,Google Adwords,New General Campaign - HKG - Mobile,1,38
10.02.2019,Google Adwords,New General Campaign - HUN - Desktop,5,282
10.02.2019,Google Adwords,New General Campaign - HUN - Mobile,7,129
10.02.2019,Google Adwords,New General Campaign - IND - Desktop,63,1498
10.02.2019,Google Adwords,New General Campaign - IND - Mobile,371,3693
10.02.2019,Google Adwords,New General Campaign - IRE - Desktop,3,103
10.02.2019,Google Adwords,New General Campaign - IRE - Mobile,3,116
10.02.2019,Google Adwords,New General Campaign - ISR - Desktop,6,165
10.02.2019,Google Adwords,New General Campaign - ISR - Mobile,6,121
10.02.2019,Google Adwords,New General Campaign - ITA - Desktop,58,1901
10.02.2019,Google Adwords,New General Campaign - ITA - Mobile,39,861
10.02.2019,Google Adwords,New General Campaign - JPN - Desktop,1,37
10.02.2019,Google Adwords,New General Campaign - Latin - Desktop,30,870
10.02.2019,Google Adwords,New General Campaign - Latin - Mobile,11,395
10.02.2019,Google Adwords,New General Campaign - MAL - Desktop,10,211
10.02.2019,Google Adwords,New General Campaign - MAL - Mobile,37,1056
10.02.2019,Google Adwords,New General Campaign - NEL - Desktop,4,127
10.02.2019,Google Adwords,New General Campaign - NEL - Mobile,3,60
10.02.2019,Google Adwords,New General Campaign - NOR - Desktop,7,141
10.02.2019,Google Adwords,New General Campaign - NOR - Mobile,6,100
10.02.2019,Google Adwords,New General Campaign - NZE - Mobile,2,17
10.02.2019,Google Adwords,New General Campaign - OMA - Mobile,5,106
10.02.2019,Google Adwords,New General Campaign - POL - Desktop,17,674
10.02.2019,Google Adwords,New General Campaign - POL - Mobile,17,279
10.02.2019,Google Adwords,New General Campaign - POR - Desktop,5,175
10.02.2019,Google Adwords,New General Campaign - POR - Mobile,4,787
10.02.2019,Google Adwords,New General Campaign - Rest - Desktop,75,1479
10.02.2019,Google Adwords,New General Campaign - Rest - Mobile,129,1447
10.02.2019,Google Adwords,New General Campaign - ROM - Desktop,17,572
10.02.2019,Google Adwords,New General Campaign - ROM - Mobile,21,401
10.02.2019,Google Adwords,New General Campaign - RUS - Desktop,3,582
10.02.2019,Google Adwords,New General Campaign - RUS - Mobile,5,171
10.02.2019,Google Adwords,New General Campaign - SAU - Desktop,30,640
